timestamp,machine_id,km_post,sleeper_id,lat,lon,operator_id,job_id,firmware_version,pre_level_mm,post_level_mm,pre_align_mm,post_align_mm,gauge_mm,cant_mm,ballast_condition,squeeze_pressure_bar,squeeze_angle_deg,lift_force_kN,align_force_kN,cycle_duration_ms,vibration_peak_g,contactless_duration_ms,energy_compaction_J,void_detected,cycles_per_sleeper,ballast_density_kgm3,ballast_moisture_pct,fouling_index_pct,balast_rigidity_kN_per_mm,engine_hours,engine_rpm,hydraulic_oil_temp_C,tamp_tool_wear_pct,ambient_temp_C,recent_rain_mm,days_since_maintenance,traffic_tonnes_last_month,wim_impact_N,wimdetection_flag,ut_defect_flag,sleeper_material,sleeper_age_years,travel_speed_kmh,travel_direction,tamp_mode,stabilizer_amplitude_mm,pred_settlement_30d_mm,pred_settlement_90d_mm,maintenance_priority_score
2025-01-02 13:54:32,09-3X-PL-001,159+337,S_1003829,19.159193596465673,-98.80848603123005,OP_09,JOB_1029,v1.4.0,-4,1,-1,1,1435,150,void,166.02,54.83,54.07,22.78,872,0.56,136,2572.23,True,2,1414,9.9,1.2,7.11,7592.7,1594.0,64.8,20.73,9.6,4.7,33,710057,34204,False,False,wood,2.3,0.93,N,1-tie,3.73,1.01,-0.18,100.0
2025-01-02 13:55:05,09-3X-PL-001,204+942,S_1003830,19.20565529815537,-98.75406840798861,OP_10,JOB_1030,v1.3.1,-9,-4,-4,1,1433,155,medium,122.23,43.45,49.36,28.12,965,0.765,196,1670.0,False,2,1566,6.7,4.6,8.47,1704.5,1375.0,74.7,10.3,22.1,2.1,47,400362,91664,True,False,concrete,21.3,1.35,N,precision,3.79,-0.2,-4.18,100.0
2025-01-02 13:55:34,09-3X-PL-001,317+038,S_1003831,19.317260895737206,-98.61850234890218,OP_11,JOB_1031,v1.4.0,-5,6,-3,-1,1440,150,medium,112.4,38.94,55.76,19.29,945,0.648,56,1850.09,False,1,1571,7.2,12.7,7.96,4134.6,1461.0,62.3,13.92,14.2,1.9,47,422371,56358,False,False,wood,7.8,0.8,S,precision,5.01,-5.21,-9.63,100.0
2025-01-02 13:56:03,09-3X-PL-001,12+055,S_1003832,19.01134333417363,-98.98556264812368,OP_12,JOB_1032,v1.2.0,-10,-7,-1,1,1430,154,void,152.11,43.71,69.78,31.03,1081,0.327,42,3259.42,True,3,1442,11.9,5.9,7.39,5927.8,1637.0,65.9,19.35,25.7,0.2,44,325680,42582,False,False,concrete,13.0,1.2,S,3-tie,6.99,-2.81,-5.92,100.0
2025-01-02 13:56:35,09-3X-PL-001,448+881,S_1003833,19.448791604137963,-98.45957080598177,OP_13,JOB_1033,v1.3.1,-3,5,-5,-3,1442,146,contaminated,134.0,48.08,40.35,12.99,913,0.875,35,1456.72,False,1,1441,10.4,30.0,6.0,2359.1,1462.0,69.2,11.31,10.5,81.6,53,521647,20784,False,False,wood,7.6,1.36,N,3-tie,3.0,-2.66,-15.48,100.0
2025-01-02 13:56:59,09-3X-PL-001,259+721,S_1003834,19.259746627621478,-98.68750224388809,OP_14,JOB_1034,v1.3.1,0,4,-4,-1,1437,151,rigid,101.64,40.9,51.94,27.7,835,0.628,49,1780.88,False,1,1657,1.2,12.6,12.56,5491.1,1479.0,61.6,20.52,18.6,2.2,47,675075,47354,False,False,concrete,8.7,0.64,S,3-tie,13.48,1.26,-2.29,100.0
2025-01-02 13:57:33,09-3X-PL-001,233+405,S_1003835,19.23320326859292,-98.71992403844752,OP_15,JOB_1035,v1.3.1,-12,-1,-1,1,1430,149,medium,133.75,41.47,38.62,30.78,890,0.689,17,924.97,False,1,1624,5.8,10.6,8.44,2608.9,1500.0,68.1,12.99,22.9,3.5,50,388214,77326,False,False,concrete,9.2,1.59,N,3-tie,1.49,-1.25,6.33,100.0
2025-01-02 13:57:56,09-3X-PL-001,430+363,S_1003836,19.430170750867134,-98.48330769547124,OP_16,JOB_1036,v1.3.1,-1,8,-2,2,1427,144,void,153.4,34.99,54.56,30.06,921,0.306,17,1262.32,True,3,1506,9.3,9.6,8.0,6900.4,1465.0,66.4,21.07,27.2,1.0,40,523923,64292,False,False,concrete,9.7,0.99,N,1-tie,6.47,-5.41,-5.43,100.0
2025-01-02 13:58:27,09-3X-PL-001,476+538,S_1003837,19.476329654314224,-98.42809059381065,OP_17,JOB_1037,v1.3.1,-6,-1,0,2,1435,142,medium,113.84,41.21,51.66,23.94,783,0.819,57,1550.39,False,1,1594,8.1,3.9,8.9,2186.5,1425.0,71.1,11.63,18.3,2.6,45,476871,52683,False,False,wood,7.7,1.13,N,3-tie,5.39,-0.79,-5.3,100.0
2025-01-02 13:59:01,09-3X-PL-001,211+712,S_1003838,19.210820263135876,-98.74556783551098,OP_18,JOB_1038,v1.3.1,-4,1,-2,3,1431,140,saturated,153.22,44.76,52.36,24.92,819,0.632,8,2018.64,False,1,1566,22.7,18.0,8.46,1636.5,1408.0,73.3,8.09,20.7,0.3,46,486679,73095,False,False,concrete,12.7,0.84,N,3-tie,8.49,-1.33,-5.01,100.0
2025-01-02 13:59:31,09-3X-PL-001,86+220,S_1003839,19.08523927290526,-98.89682515088755,OP_19,JOB_1039,v1.2.0,-7,5,0,2,1440,155,medium,118.55,41.23,41.41,27.56,868,0.897,96,1195.18,False,1,1624,11.5,10.0,7.74,5305.5,1537.0,65.8,20.44,12.0,2.5,56,588104,76862,False,False,concrete,6.0,1.7,N,precision,6.26,-11.26,-13.8,100.0
2025-01-02 14:00:00,09-3X-PL-001,407+854,S_1003840,19.40752793837051,-98.5095260436572,OP_00,JOB_1040,v1.2.0,-9,-1,-6,-3,1433,152,loose,139.92,37.67,59.21,27.9,830,0.769,97,1006.57,True,2,1499,13.5,12.5,5.69,4298.0,1547.0,54.2,13.18,37.1,4.7,41,432441,57036,False,False,concrete,7.9,1.2,S,3-tie,12.88,5.32,6.39,100.0
2025-01-02 14:00:30,09-3X-PL-001,201+630,S_1003841,19.20142996224223,-98.75837010856348,OP_01,JOB_1041,v1.2.0,0,8,-3,0,1417,144,rigid,122.07,39.51,44.26,16.17,939,0.298,60,1226.45,True,4,1701,3.4,9.1,11.02,6938.3,1596.0,67.0,18.33,28.8,0.3,55,407336,48669,False,False,concrete,5.7,0.94,N,3-tie,6.9,-7.78,-6.02,100.0
2025-01-02 14:00:56,09-3X-PL-001,467+772,S_1003842,19.467103121985076,-98.43854532720042,OP_02,JOB_1042,v1.3.1,-7,6,-5,1,1435,143,medium,113.52,40.23,52.5,23.52,948,0.55,249,1193.02,False,1,1584,8.3,9.6,8.35,4757.7,1418.0,74.6,13.04,3.1,27.9,39,836576,15028,False,False,concrete,12.1,0.8,S,3-tie,11.35,-7.83,-13.32,100.0
2025-01-02 14:01:34,09-3X-PL-001,474+949,S_1003843,19.474437378052674,-98.42987693842957,OP_03,JOB_1043,v1.3.1,-1,4,-9,-7,1425,150,loose,140.52,43.24,47.33,27.68,879,0.843,72,1284.08,False,2,1521,10.9,7.2,6.59,3396.7,1647.0,59.5,9.42,20.7,0.1,40,615503,70514,False,False,concrete,18.0,1.23,S,3-tie,5.37,4.24,-2.23,100.0
2025-01-02 14:02:00,09-3X-PL-001,57+414,S_1003844,19.05728795117558,-98.93126028958058,OP_04,JOB_1044,v1.3.1,-3,5,-7,-4,1429,151,medium,114.95,37.05,34.19,24.6,966,0.992,128,1184.5,False,1,1621,6.2,8.1,8.62,6033.8,1599.0,67.3,13.08,28.6,4.9,36,705611,41959,False,False,wood,0.3,0.85,S,3-tie,11.81,-3.03,-8.78,100.0
2025-01-02 14:02:28,09-3X-PL-001,478+276,S_1003845,19.47879251293963,-98.42671218847242,OP_05,JOB_1045,v1.2.0,-6,2,-1,-2,1426,146,medium,122.89,45.62,52.19,28.49,1001,0.784,70,2220.2,False,1,1617,9.3,3.3,9.39,4035.6,1412.0,65.3,13.76,11.1,0.4,47,583763,57631,False,False,concrete,38.1,1.27,S,3-tie,7.12,-3.17,-7.47,100.0
2025-01-02 14:02:57,09-3X-PL-001,184+135,S_1003846,19.18461781240492,-98.77891729303883,OP_06,JOB_1046,v1.2.0,0,6,-2,4,1433,146,rigid,105.5,38.65,46.59,29.73,1061,0.552,2,1229.16,False,1,1696,4.2,3.6,11.06,2346.3,1496.0,60.3,13.24,13.4,64.6,47,718426,86870,False,False,concrete,7.1,1.16,S,3-tie,5.58,-2.75,-5.19,100.0
2025-01-02 14:03:35,09-3X-PL-001,323+126,S_1003847,19.323625668432218,-98.61212461232618,OP_07,JOB_1047,v1.2.0,-6,2,-2,2,1425,149,loose,138.0,35.17,52.55,18.58,1010,0.433,19,1447.81,False,1,1482,10.7,13.4,5.68,4120.2,1597.0,64.3,10.18,37.9,4.4,45,406777,13924,False,False,wood,10.0,0.83,S,3-tie,6.2,7.29,19.63,100.0
2025-01-02 14:03:56,09-3X-PL-001,17+375,S_1003848,19.016869878609334,-98.97931437471877,OP_08,JOB_1048,v1.3.1,-2,1,-5,0,1427,149,medium,123.15,30.12,57.73,21.79,712,0.876,34,1660.98,False,2,1600,7.9,5.1,7.5,5689.6,1404.0,65.9,12.98,13.7,1.0,41,301535,43853,False,False,concrete,9.4,1.31,N,1-tie,8.48,-3.27,5.11,100.0
2025-01-02 14:04:25,09-3X-PL-001,444+442,S_1003849,19.44433099581799,-98.46681414362867,OP_09,JOB_1049,v1.4.0,-2,4,-4,-1,1442,146,loose,123.3,31.62,50.67,27.13,937,1.05,6,1133.99,False,1,1468,11.6,4.5,6.8,1379.4,1516.0,63.9,3.33,34.0,1.2,38,600231,49021,False,False,concrete,18.9,0.87,S,3-tie,13.72,-2.61,-3.76,100.0
2025-01-02 14:05:05,09-3X-PL-001,320+798,S_1003850,19.32141648621284,-98.61496450932788,OP_10,JOB_1050,v1.4.0,-9,-10,-3,-3,1435,150,void,154.06,43.33,65.81,30.87,664,0.792,263,1818.21,True,1,1470,10.7,3.3,6.76,1737.2,1569.0,69.7,5.82,19.7,1.4,52,483837,40326,False,False,concrete,13.3,0.86,S,3-tie,3.57,-1.27,-4.06,100.0
2025-01-02 14:05:35,09-3X-PL-001,321+777,S_1003851,19.320894887760623,-98.6132445691009,OP_11,JOB_1051,v2.0.0-beta,-8,4,-5,1,1432,135,rigid,113.09,36.95,48.57,31.18,939,0.641,99,1265.67,False,1,1707,6.1,1.9,13.33,1900.9,1322.0,67.7,5.41,7.6,1.1,49,357281,18008,False,False,concrete,10.4,1.06,N,3-tie,12.39,-9.24,-16.73,100.0
2025-01-02 14:05:59,09-3X-PL-001,451+088,S_1003852,19.45085835563348,-98.45810699087002,OP_12,JOB_1052,v1.2.0,-6,4,-3,3,1430,152,loose,128.06,37.52,56.04,22.91,679,0.868,34,1942.6,False,1,1478,6.4,10.3,5.52,5923.2,1453.0,74.9,14.85,23.0,2.4,49,535947,43960,False,False,concrete,13.6,1.06,N,3-tie,9.72,-5.03,-9.14,100.0
2025-01-02 14:06:26,09-3X-PL-001,254+173,S_1003853,19.254284671124168,-98.69475090566004,OP_13,JOB_1053,v1.2.0,-6,-4,-11,-7,1429,154,medium,117.49,41.04,54.0,23.44,1110,0.649,41,1451.34,False,1,1600,11.4,8.5,9.64,7522.0,1443.0,76.8,24.02,33.8,3.1,42,476020,50955,False,False,wood,2.6,1.34,S,1-tie,10.8,1.42,4.85,100.0
2025-01-02 14:06:56,09-3X-PL-001,205+258,S_1003854,19.20440575535781,-98.75390441272816,OP_14,JOB_1054,v1.4.0,-4,-2,-4,0,1446,147,rigid,108.62,30.94,42.53,27.19,1070,0.964,124,667.06,False,1,1723,2.8,4.5,11.52,5439.7,1604.0,69.3,14.12,34.2,3.0,39,493111,36689,False,False,concrete,23.6,0.91,N,1-tie,7.16,1.28,-9.43,100.0
2025-01-02 14:07:31,09-3X-PL-001,433+064,S_1003855,19.43327880639132,-98.48049275713534,OP_15,JOB_1055,v1.3.1,-11,-9,-6,-3,1432,158,medium,121.99,32.28,48.07,28.13,709,0.749,25,1308.8,False,1,1593,9.4,5.4,8.81,2555.2,1755.0,63.4,5.87,23.9,4.3,48,617657,49219,False,False,concrete,12.4,1.37,S,1-tie,9.94,-0.2,-4.86,100.0
2025-01-02 14:08:02,09-3X-PL-001,371+210,S_1003856,19.37198375247299,-98.55466955665526,OP_16,JOB_1056,v1.2.0,-6,-2,-3,-2,1423,145,medium,109.99,41.69,44.86,31.25,1027,0.626,65,1781.79,False,1,1593,8.2,10.5,10.82,6466.0,1322.0,71.8,15.21,27.7,2.7,51,579632,52179,False,False,concrete,13.9,1.49,N,3-tie,4.09,-3.19,-3.05,100.0
2025-01-02 14:08:34,09-3X-PL-001,474+487,S_1003857,19.475100124853245,-98.43083972551118,OP_17,JOB_1057,v1.3.1,-4,3,0,2,1429,150,rigid,112.93,42.62,55.95,21.34,924,0.705,296,1628.95,False,1,1693,5.0,10.8,12.7,7648.1,1334.0,62.3,18.15,10.3,0.4,46,770130,36759,False,False,concrete,15.3,0.81,S,3-tie,5.47,-4.7,0.64,100.0
2025-01-02 14:09:02,09-3X-PL-001,470+060,S_1003858,19.469972068492087,-98.43647774253219,OP_18,JOB_1058,v1.3.1,-3,9,-3,-1,1441,144,rigid,106.91,40.57,42.85,27.61,984,1.181,18,1688.57,False,1,1693,10.0,7.0,10.03,4728.5,1505.0,67.8,12.38,9.1,4.0,41,819387,53921,False,False,concrete,5.6,1.06,S,3-tie,6.63,-4.97,-5.96,100.0
2025-01-02 14:09:28,09-3X-PL-001,191+163,S_1003859,19.19157027979486,-98.77099405718509,OP_19,JOB_1059,v2.0.0-beta,-7,-4,-3,-3,1443,150,medium,115.67,42.97,40.74,24.07,874,1.265,91,1693.61,False,1,1587,7.1,13.8,7.33,4634.0,1590.0,71.1,13.42,19.3,3.5,57,423948,88550,False,False,composite,11.0,0.87,S,3-tie,10.54,-1.94,-9.23,100.0
2025-01-02 14:09:55,09-3X-PL-001,223+493,S_1003860,19.222634980005473,-98.73150704636363,OP_00,JOB_1060,v1.4.0,-9,-3,1,5,1423,148,medium,114.62,44.52,59.74,25.3,1040,0.998,69,1910.79,False,1,1658,7.1,4.3,9.1,6628.6,1744.0,62.6,17.97,22.9,2.7,37,460425,3528,False,False,concrete,9.0,0.76,N,3-tie,7.7,0.64,-1.28,35.6
2025-01-02 14:10:35,09-3X-PL-001,127+992,S_1003861,19.128131653323514,-98.84673003621164,OP_01,JOB_1061,v1.2.0,-6,-6,-5,-1,1429,142,void,145.19,47.59,52.13,20.69,1136,0.485,67,1648.49,True,1,1468,12.1,2.4,5.27,5431.2,1350.0,66.1,16.32,34.6,3.9,49,517581,50754,False,False,concrete,10.7,1.35,S,3-tie,6.03,1.52,-9.83,100.0
2025-01-02 14:11:01,09-3X-PL-001,330+323,S_1003862,19.330171607400857,-98.60359324733896,OP_02,JOB_1062,v1.2.0,-4,-3,-7,-4,1426,152,medium,110.92,41.67,39.43,22.69,1128,0.679,4,1477.11,True,1,1661,7.3,8.5,9.63,1747.1,1561.0,63.0,9.36,13.3,2.7,54,665355,80717,False,False,wood,8.1,1.07,N,3-tie,2.31,2.28,11.05,100.0
2025-01-02 14:11:25,09-3X-PL-001,182+270,S_1003863,19.18219626749473,-98.7812742727133,OP_03,JOB_1063,v1.3.1,-9,-3,-9,-2,1424,152,medium,110.4,35.13,50.83,23.96,905,0.734,47,1980.86,False,2,1575,6.7,14.2,8.9,5121.2,1270.0,71.1,16.88,10.3,4.5,41,455107,49689,False,False,concrete,14.2,1.16,S,3-tie,9.35,-2.4,2.09,100.0
2025-01-02 14:12:05,09-3X-PL-001,393+050,S_1003864,19.3931022383176,-98.52811013189923,OP_04,JOB_1064,v1.2.0,-6,2,0,3,1438,148,rigid,114.62,38.25,47.93,20.54,1058,0.521,6,1762.81,False,3,1675,4.7,9.3,12.96,7725.0,1657.0,75.6,18.19,22.3,2.4,44,604086,69048,False,False,concrete,12.0,1.08,S,3-tie,12.54,-2.33,-7.46,100.0
2025-01-02 14:12:28,09-3X-PL-001,60+775,S_1003865,19.06096919629646,-98.92739967356646,OP_05,JOB_1065,v1.2.0,-7,-5,-1,1,1436,143,void,153.91,36.16,45.49,26.24,1016,0.701,62,1611.06,True,1,1453,10.6,12.7,7.32,7369.9,1479.0,73.8,17.07,33.1,2.8,59,317637,70343,False,False,wood,15.4,1.28,N,precision,3.89,-4.66,-11.92,100.0
2025-01-02 14:13:02,09-3X-PL-001,58+201,S_1003866,19.057475380842316,-98.93181240404368,OP_06,JOB_1066,v2.0.0-beta,-10,-6,-9,-7,1433,154,medium,123.12,42.58,47.64,30.14,923,0.479,70,1874.17,False,1,1641,10.7,14.9,8.89,4905.7,1596.0,67.8,11.0,35.2,0.4,42,237863,28003,False,False,wood,17.0,1.19,S,precision,2.77,-0.11,6.1,100.0
2025-01-02 14:13:26,09-3X-PL-001,102+227,S_1003867,19.101737462080788,-98.87763502336786,OP_07,JOB_1067,v1.4.0,-10,-3,-1,2,1432,151,saturated,136.27,33.54,46.01,25.37,866,0.384,18,1380.65,False,1,1503,21.1,18.0,5.86,3273.7,1546.0,71.5,9.29,21.0,1.1,37,283215,58574,False,False,wood,4.2,1.42,N,3-tie,7.42,-2.34,-7.71,100.0
2025-01-02 14:14:00,09-3X-PL-001,42+146,S_1003868,19.04201796356521,-98.94988672680692,OP_08,JOB_1068,v1.3.1,-1,9,-3,-3,1438,161,void,149.88,31.66,48.38,28.56,747,0.693,213,1370.0,True,1,1444,10.0,6.5,8.48,4561.7,1516.0,77.8,11.38,11.0,1.8,46,425514,35789,False,False,concrete,5.3,0.84,S,3-tie,7.24,-0.38,6.1,100.0
2025-01-02 14:14:30,09-3X-PL-001,310+015,S_1003869,19.309126473278937,-98.62903136734161,OP_09,JOB_1069,v1.4.0,-3,7,-9,-4,1437,143,contaminated,120.99,46.41,56.88,35.5,842,1.279,106,2304.37,False,1,1456,9.3,30.0,7.35,2644.3,1582.0,67.9,8.6,18.4,1.5,38,368871,53765,False,False,concrete,9.4,1.11,N,3-tie,8.27,-4.87,-8.58,100.0
2025-01-02 14:15:03,09-3X-PL-001,73+676,S_1003870,19.07374500770981,-98.91186499934138,OP_10,JOB_1070,v1.2.0,-2,11,-3,-1,1436,150,rigid,108.48,33.44,51.99,26.37,844,0.708,1,783.71,False,3,1705,4.8,10.3,12.53,4246.0,1670.0,66.5,14.83,39.1,1.8,47,241615,61188,False,False,concrete,5.0,1.0,N,3-tie,10.77,-4.74,-4.93,100.0
2025-01-02 14:15:29,09-3X-PL-001,79+981,S_1003871,19.080397817856298,-98.90436454259464,OP_11,JOB_1071,v1.4.0,-7,-3,-4,0,1436,162,rigid,103.8,32.16,38.18,25.22,1031,0.694,17,1324.08,False,1,1704,6.9,3.2,11.4,2678.7,1467.0,59.8,13.94,19.8,65.2,60,684408,54268,False,False,concrete,25.3,0.87,S,3-tie,6.77,-0.56,0.14,100.0
2025-01-02 14:16:04,09-3X-PL-001,7+114,S_1003872,19.00781018327771,-98.99147678403402,OP_12,JOB_1072,v1.3.1,-5,-3,-4,1,1448,155,saturated,134.47,44.18,50.04,24.05,854,0.71,56,1572.69,False,1,1497,18.9,18.0,6.35,1836.8,1583.0,72.5,9.42,34.7,2.7,33,399685,61273,False,False,concrete,5.3,1.59,S,3-tie,11.38,-4.27,-6.02,100.0
2025-01-02 14:16:28,09-3X-PL-001,391+045,S_1003873,19.39109321712698,-98.5304838133433,OP_13,JOB_1073,v1.4.0,-4,0,-9,-4,1426,150,rigid,102.65,35.07,51.58,35.37,753,0.714,63,1596.99,False,1,1727,6.4,-0.1,11.99,5627.3,1587.0,65.8,13.01,23.5,1.5,42,544366,104579,True,False,concrete,20.5,1.09,S,3-tie,7.36,2.54,3.28,100.0
2025-01-02 14:16:59,09-3X-PL-001,406+148,S_1003874,19.407091220216067,-98.51168508680476,OP_14,JOB_1074,v1.2.0,-1,3,3,5,1428,143,medium,133.3,41.22,59.55,25.08,977,0.354,6,2311.17,False,1,1612,7.9,8.4,8.31,1899.6,1472.0,55.8,5.02,26.7,4.4,38,487113,93431,True,False,concrete,24.4,1.21,N,precision,6.15,-2.44,-1.53,100.0
2025-01-02 14:17:34,09-3X-PL-001,81+011,S_1003875,19.080993686315008,-98.90273996183561,OP_15,JOB_1075,v1.4.0,-4,0,-8,-5,1439,154,loose,144.34,37.46,47.47,30.27,794,1.099,13,1087.26,True,1,1566,11.5,3.8,6.91,3776.2,1287.0,67.6,17.19,17.2,4.6,27,562662,73120,False,False,wood,9.7,0.95,S,1-tie,7.94,-0.32,0.52,100.0
2025-01-02 14:18:05,09-3X-PL-001,369+762,S_1003876,19.369133822989355,-98.55627028268029,OP_16,JOB_1076,v1.4.0,-8,-8,-7,-5,1440,147,medium,115.89,39.99,43.27,17.09,1112,0.949,42,1627.16,False,2,1586,10.0,1.7,9.01,2010.4,1579.0,61.6,7.81,14.3,2.8,39,439174,78666,False,False,concrete,6.2,1.39,N,3-tie,5.44,-4.53,-12.05,100.0
2025-01-02 14:18:29,09-3X-PL-001,216+772,S_1003877,19.21674458464815,-98.73887398510813,OP_17,JOB_1077,v1.3.1,-4,0,-8,-4,1452,147,rigid,110.57,41.48,50.99,21.26,749,0.293,76,1272.54,False,2,1724,4.5,12.7,11.77,2010.7,1262.0,71.6,7.08,11.1,3.1,55,529795,58066,False,False,concrete,7.2,1.02,S,3-tie,10.68,-3.01,-11.5,100.0
2025-01-02 14:19:02,09-3X-PL-001,119+797,S_1003878,19.119694605046707,-98.85687758690298,OP_18,JOB_1078,v1.3.1,-14,-8,0,6,1430,160,medium,111.94,34.09,47.6,22.55,978,0.86,77,1483.71,False,1,1617,6.9,3.3,7.6,3015.3,1455.0,64.4,14.06,19.4,3.0,44,529103,64881,False,False,concrete,24.4,1.52,N,1-tie,7.36,-6.82,-10.55,100.0
2025-01-02 14:19:34,09-3X-PL-001,310+692,S_1003879,19.310950382855253,-98.62777075175505,OP_19,JOB_1079,v2.0.0-beta,-8,2,-8,-7,1439,157,medium,115.18,42.86,52.3,23.57,810,0.74,28,1749.32,False,1,1605,7.4,10.1,7.68,2471.4,1572.0,57.8,8.37,16.5,4.5,38,494612,42568,False,False,concrete,5.1,1.3,N,1-tie,4.33,-8.28,-11.08,100.0
2025-01-02 14:20:02,09-3X-PL-001,89+242,S_1003880,19.089377350182755,-98.8926084178526,OP_00,JOB_1080,v1.2.0,-5,4,-6,-3,1433,150,medium,131.6,47.78,65.22,17.13,838,0.924,94,2517.13,False,1,1605,9.6,9.7,10.02,1309.7,1587.0,62.4,3.98,28.2,3.0,39,417401,44277,False,False,concrete,9.8,1.16,S,3-tie,5.82,-4.58,-11.24,100.0
2025-01-02 14:20:26,09-3X-PL-001,378+441,S_1003881,19.378541441032777,-98.54521211956515,OP_01,JOB_1081,v1.2.0,-4,7,-3,1,1439,148,void,149.69,37.48,56.84,23.89,960,0.519,92,1770.23,True,1,1497,7.9,7.9,6.18,2647.8,1478.0,69.3,11.62,21.6,1.4,50,304650,60281,False,False,wood,1.5,1.12,N,1-tie,9.01,-1.78,-5.72,100.0
2025-01-02 14:21:01,09-3X-PL-001,23+807,S_1003882,19.02429106886498,-98.97071484604912,OP_02,JOB_1082,v1.2.0,-3,5,-11,-11,1422,139,medium,104.87,41.36,57.19,19.9,968,0.754,21,1728.71,False,2,1615,9.2,12.1,10.44,5470.8,1447.0,63.5,24.32,21.7,4.5,44,454828,68828,False,False,concrete,32.3,0.77,S,3-tie,11.78,-1.51,-2.09,100.0
2025-01-02 14:21:32,09-3X-PL-001,479+565,S_1003883,19.47935048732811,-98.42542372147373,OP_03,JOB_1083,v1.3.1,-7,1,-7,-1,1434,152,saturated,141.96,34.82,46.84,26.42,895,0.579,46,1507.67,False,1,1512,19.7,18.0,7.18,6157.4,1475.0,61.7,15.41,20.8,1.5,51,483045,27798,False,False,concrete,6.4,0.78,N,3-tie,3.1,-6.53,-13.21,100.0
2025-01-02 14:22:05,09-3X-PL-001,35+937,S_1003884,19.036206989114508,-98.95776264640266,OP_04,JOB_1084,v1.4.0,-6,-3,-7,-8,1434,149,saturated,139.13,41.2,73.1,30.8,790,0.896,20,2473.82,False,1,1539,18.5,18.0,7.03,6439.3,1369.0,68.0,16.39,33.1,0.3,40,216272,91469,True,False,concrete,9.4,1.21,N,3-tie,11.69,-1.85,-6.83,100.0
2025-01-02 14:22:30,09-3X-PL-001,289+724,S_1003885,19.28986464288395,-98.65238950350985,OP_05,JOB_1085,v1.4.0,-6,7,-1,4,1429,153,medium,106.29,40.26,56.5,20.83,873,0.772,19,1752.65,False,1,1632,6.7,4.7,10.15,2220.3,1483.0,65.9,8.47,16.8,1.9,49,548869,50178,False,False,wood,0.5,1.21,S,3-tie,8.18,-10.81,-16.58,100.0
2025-01-02 14:22:59,09-3X-PL-001,451+097,S_1003886,19.451154117786512,-98.45832894413478,OP_06,JOB_1086,v1.3.1,-3,9,-5,-1,1436,133,rigid,123.27,40.41,57.64,30.71,801,0.916,157,2197.55,False,2,1702,12.9,9.4,11.87,3601.8,1426.0,66.7,10.42,35.2,2.6,57,466091,84447,False,False,concrete,18.0,1.55,N,precision,3.39,-6.63,-13.41,100.0
2025-01-02 14:23:35,09-3X-PL-001,5+952,S_1003887,19.005919382017773,-98.99304798935364,OP_07,JOB_1087,v2.0.0-beta,-4,-3,-6,-3,1429,143,contaminated,124.35,40.62,39.6,29.27,936,0.649,94,1310.0,False,3,1482,10.1,30.0,6.71,4553.1,1447.0,67.0,15.67,20.9,0.9,35,414797,59010,False,False,wood,10.0,1.58,S,3-tie,5.7,2.36,3.28,100.0
2025-01-02 14:24:03,09-3X-PL-001,249+257,S_1003888,19.248621590222616,-98.70147988887366,OP_08,JOB_1088,v1.3.1,-6,2,-1,1,1435,146,medium,131.34,37.67,41.55,13.23,880,0.44,62,1213.1,False,2,1613,7.1,11.7,7.88,6696.4,1557.0,69.2,17.28,29.8,19.2,42,441764,58015,False,False,concrete,6.1,1.08,S,3-tie,9.98,-6.24,-7.21,100.0
2025-01-02 14:24:27,09-3X-PL-001,175+003,S_1003889,19.17487652583754,-98.79063246254509,OP_09,JOB_1089,v2.0.0-beta,-7,1,-6,-7,1432,150,medium,119.06,44.02,59.59,31.36,1023,1.049,0,2371.03,False,1,1628,4.5,13.9,8.78,6845.2,1455.0,67.2,17.69,20.2,3.9,38,505420,46298,False,False,composite,1.5,1.68,S,3-tie,9.59,0.92,2.25,100.0
2025-01-02 14:25:04,09-3X-PL-001,290+166,S_1003890,19.290071198196436,-98.65128261273286,OP_10,JOB_1090,v2.0.0-beta,-4,-1,-1,4,1431,149,saturated,147.48,38.52,48.58,26.0,853,0.852,34,1221.32,False,1,1499,19.3,18.0,6.16,3980.5,1587.0,62.2,11.1,20.1,0.2,49,575511,40968,False,False,concrete,23.4,0.72,N,3-tie,11.02,2.69,-1.0,100.0
2025-01-02 14:25:28,09-3X-PL-001,112+728,S_1003891,19.11236733102385,-98.86419229221273,OP_11,JOB_1091,v1.3.1,-5,3,3,7,1436,146,medium,114.4,43.66,44.47,25.83,1010,0.478,77,1702.05,False,1,1590,11.7,8.1,7.79,1841.9,1505.0,56.3,9.92,26.3,2.4,35,447842,43969,False,False,concrete,39.6,1.16,S,3-tie,8.85,-6.41,-8.75,100.0
2025-01-02 14:26:03,09-3X-PL-001,32+449,S_1003892,19.031770666110116,-98.96074517685089,OP_12,JOB_1092,v1.2.0,-1,11,-1,4,1437,150,loose,129.53,39.47,67.71,25.91,891,0.899,79,2501.56,True,2,1507,5.4,11.1,6.26,1022.8,1592.0,67.4,11.79,14.6,1.6,48,372020,63675,False,False,wood,4.4,1.06,S,3-tie,7.0,-2.57,-0.67,100.0
